0,-0
0.984252,-0.00838567
1.9685,-0.0167115
2.95276,-0.0250171
3.93701,-0.0332062
4.92126,-0.0413649
5.90551,-0.0494972
6.88976,-0.057574
7.87402,-0.0655819
8.85827,-0.0735745
9.84252,-0.0813644
10.8268,-0.0891117
11.811,-0.0969798
12.7953,-0.104684
13.7795,-0.112397
14.7638,-0.120071
15.748,-0.127523
16.7323,-0.135049
17.7165,-0.142604
18.7008,-0.150058
19.685,-0.157529
20.6693,-0.165088
21.6535,-0.172224
22.6378,-0.179231
23.622,-0.186187
24.6063,-0.193087
25.5906,-0.200142
26.5748,-0.207021
27.5591,-0.213925
28.5433,-0.220717
29.5276,-0.227284
30.5118,-0.234067
31.4961,-0.241176
32.4803,-0.248101
33.4646,-0.255088
34.4488,-0.26141
35.4331,-0.267366
36.4173,-0.273179
37.4016,-0.279174
38.3858,-0.285183
39.3701,-0.291196
40.3543,-0.297313
41.3386,-0.30305
42.3228,-0.308828
43.3071,-0.314672
44.2913,-0.319845
45.2756,-0.325401
46.2598,-0.331173
47.2441,-0.336302
48.2283,-0.341291
49.2126,-0.346243
50.1969,-0.351401
51.1811,-0.356146
52.1654,-0.360898
53.1496,-0.365655
54.1339,-0.37031
55.1181,-0.374717
56.1024,-0.378876
57.0866,-0.383124
58.0709,-0.387578
59.0551,-0.392282
60.0394,-0.396764
61.0236,-0.400888
62.0079,-0.40513
62.9921,-0.4094
63.9764,-0.413807
64.9606,-0.417745
65.9449,-0.420953
66.9291,-0.425296
67.9134,-0.429506
68.8976,-0.433074
69.8819,-0.436722
70.8661,-0.440938
71.8504,-0.444733
72.8346,-0.448765
73.8189,-0.453341
74.8032,-0.45637
75.7874,-0.459442
76.7717,-0.462947
77.7559,-0.466142
78.7402,-0.469105
79.7244,-0.472232
80.7087,-0.475689
81.6929,-0.47849
82.6772,-0.481944
83.6614,-0.485621
84.6457,-0.488615
85.6299,-0.491755
86.6142,-0.495691
87.5984,-0.498606
88.5827,-0.501656
89.5669,-0.505777
90.5512,-0.508928
91.5354,-0.512819
92.5197,-0.516478
93.5039,-0.518738
94.4882,-0.521177
95.4724,-0.524544
96.4567,-0.527406
97.4409,-0.530502
98.4252,-0.533436
99.4094,-0.535924
100.394,-0.538486
101.378,-0.541683
102.362,-0.544724
103.346,-0.546261
104.331,-0.548018
105.315,-0.550192
106.299,-0.551604
107.283,-0.553105
108.268,-0.554568
109.252,-0.5552
110.236,-0.556762
111.22,-0.558351
112.205,-0.559657
113.189,-0.561283
114.173,-0.563677
115.157,-0.565217
116.142,-0.566926
117.126,-0.569367
118.11,-0.570561
119.094,-0.572918
120.079,-0.57595
121.063,-0.576876
122.047,-0.57775
123.031,-0.579441
124.016,-0.579793
125,-0.581006
125.984,-0.582838
126.969,-0.583782
127.953,-0.584522
128.937,-0.585921
129.921,-0.585625
130.906,-0.585641
131.89,-0.586382
132.874,-0.587683
133.858,-0.591145
134.843,-0.593021
135.827,-0.590949
136.811,-0.589481
137.795,-0.589891
138.78,-0.589075
139.764,-0.589085
140.748,-0.589622
141.732,-0.591289
142.717,-0.591133
143.701,-0.590609
144.685,-0.591845
145.669,-0.591846
146.654,-0.592044
147.638,-0.594691
148.622,-0.595821
149.606,-0.596833
150.591,-0.599116
151.575,-0.599839
152.559,-0.60043
153.543,-0.601977
154.528,-0.602611
155.512,-0.602125
156.496,-0.602914
157.48,-0.602136
158.465,-0.601068
159.449,-0.602398
160.433,-0.601204
161.417,-0.599611
162.402,-0.600461
163.386,-0.599419
164.37,-0.598318
165.354,-0.599739
166.339,-0.598992
167.323,-0.59733
168.307,-0.599937
169.291,-0.600508
170.276,-0.59968
171.26,-0.599105
172.244,-0.598945
173.228,-0.598235
174.213,-0.599438
175.197,-0.597625
176.181,-0.595205
