0,0
800,3
1490,4
1500,0
1723.333333,0.850860787
1946.666667,1.493477451
2170,2.272581035
2393.333333,2.187973754
2616.666667,0.135734071
2840,0
3120,-1.3624
3400,-2.2848
3680,-2.1812
3960,-2.3412
4240,-1.1406
4520,0
4800,1.298066667
5080,1.709933333
5360,1.0438
5640,0.210266667
5920,-0.326066667
6200,0
6480,1.0152
6760,1.8202
7040,2.0976
7320,1.737
7600,1.2316
7880,0
8160,0.7005
8440,0.7534
8720,0.3329
9000,0.3782
9280,-0.0425
9560,0
9840,0.591133333
10120,1.212666667
10400,1.3996
10680,1.081933333
10960,0.613866667
11240,0
11520,-0.121966667
11800,-0.238333333
12080,-0.3295
12360,-0.813866667
12640,-1.356633333
12920,0
13200,1.838233333
13480,3.490466667
13760,3.8791
14040,3.482933333
14320,1.556766667
14600,0
14880,1.298066667
15160,1.709933333
15440,1.0438
15720,0.210266667
16000,-0.326066667
16280,0
16560,1.0152
16840,1.8202
17120,2.0976
17400,1.737
17680,1.2316
17960,0
18183.33333,0.850860787
18406.66667,1.493477451
18630,2.272581035
18853.33333,2.187973754
19076.66667,0.135734071
19300,0
