0.0147133	0.000455856	0.00028038	0.000338554
0.00704861	0.0155582	-3.05176e-05	0.0241432
0.00637054	0.0112934	0.00024128	-0.00146389
0.00866699	-0.00347519	-1.33514e-05	0.00178814
0.00215435	0.00337696	7.9155e-05	0.0128241
0.00265408	-0.049715	0.000170708	0.0110798
0.00665569	-0.00334835	-6.67572e-06	0.0297689
0.00631618	0.000756264	0.000173569	-0.00403881
0.0116873	-0.00642109	5.43594e-05	0.00677681
0.00858116	-0.0205383	-8.4877e-05	0.00493526
0.00862122	-0.0111122	0.000142097	0.00956345
0.0229626	-0.00600624	6.86646e-05	0.0120354
0.00667858	-0.0133095	0.000402451	0.0100117
0.00900269	0.00366306	5.43594e-05	0.00748348
0.0183268	-0.00612354	0.000203133	0.0219994
0.0248995	-0.0177526	-0.000128746	0.00247097
0.00729084	0.00549316	-5.72205e-06	0.00135517
0.0185537	-0.0192404	0.000555992	0.0148373
0.0147161	-0.00826073	0.00022316	0.0114632
0.0131884	0.00481319	-3.33786e-05	0.0204773
0.0203848	0.011735	-0.000201225	0.00609589
0.0139732	-0.0152769	-0.000201225	0.00828648
-0.00937748	0.023531	0.000389099	0.024437
0.00100708	0.0392494	9.25064e-05	0.0183363
-0.00539303	0.0107145	0.000576973	0.0138941
-0.00309086	-0.00456905	1.04904e-05	0.00830746
-0.000935555	0.0127058	-1.33514e-05	0.000329971
-0.00210953	0.00651646	0.000197411	0.0219154
0.000203133	0.0221739	-0.000139236	0.0127344
0.00137234	-0.0187759	0.000333786	0.0247231
-0.00219536	-0.00398636	0.000237465	0.019968
-0.00579166	-0.000163078	-0.000151634	0.0170755
0.00333023	-0.0193453	6.86646e-05	0.0117311
0.00853252	-0.0279436	0.00023365	0.0293341
0.00153637	-0.00690937	0.000353813	0.0179529
0.00732517	0.0126638	0.00031662	0.0193005
-0.000788689	-0.00243092	0.000520706	0.0183477
-0.0192385	0.00905228	-3.05176e-05	0.00634575
-0.00741768	0.00276566	7.53403e-05	0.0242891
-0.00569248	-0.0133858	0.000182152	0.0122137
-0.00696278	0.0156498	3.33786e-05	0.028307
-0.00953674	0.0162926	0.000330925	0.0212212
-0.00507736	-0.00769424	4.673e-05	0.00739861
-0.00277424	0.00997925	0.000421524	0.0201693
0.000104904	0.022831	0.000238419	0.0203075
0.00489712	-0.024477	8.67844e-05	0.0177107
-0.00820923	0.00749969	0.000231743	0.0130587
0.00150967	0.0178909	0.000128746	0.0286713
-0.0157089	-0.00665665	0.000443459	0.0199862
-0.00343132	-0.000736237	5.05447e-05	0.025322
