Rt I-76 PA EB L1run120171111_0823_Rt 76 EB Begin_Profile_ODS1 (Profile 1 (Gocator2342)) - Distance (ft)	Rt I-76 PA EB L1run120171111_0823_Rt 76 EB Begin_Profile_ODS1 (Profile 1 (Gocator2342))_Full	Rt I-76 PA EB L1run120171111_0823_Rt 76 EB Begin_Profile_ODS2 (Profile 2 (Gocator2342)) - Distance (ft)	Rt I-76 PA EB L1run120171111_0823_Rt 76 EB Begin_Profile_ODS2 (Profile 2 (Gocator2342))_Full
8.28411436080933	0.1592755	8.28411436080933	-0.4118432
8.36613535881042	0.160311	8.36613535881042	-0.4123035
8.44815635681152	0.1624999	8.44815635681152	-0.4118591
8.53017735481262	0.1643372	8.53017735481262	-0.4107599
8.61219835281372	0.1654204	8.61219835281372	-0.4100092
8.69421935081482	0.1657779	8.69421935081482	-0.4082813
8.77624034881592	0.1665028	8.77624034881592	-0.4065127
8.85826134681702	0.16745	8.85826134681702	-0.4046214
8.94028234481812	0.1687704	8.94028234481812	-0.4019741
9.02230334281921	0.1695483	9.02230334281921	-0.4017295
9.10432434082031	0.1691161	9.10432434082031	-0.4008301
9.18634533882141	0.169835	9.18634533882141	-0.4003766
9.26836633682251	0.1711388	9.26836633682251	-0.3992282
9.35038733482361	0.1731037	9.35038733482361	-0.3977492
9.43240833282471	0.1753636	9.43240833282471	-0.3965081
9.51442933082581	0.1770525	9.51442933082581	-0.3956346
9.5964503288269	0.1759576	9.5964503288269	-0.3948006
9.678471326828	0.1752584	9.678471326828	-0.394712
9.7604923248291	0.1751152	9.7604923248291	-0.3954813
9.8425133228302	0.174645	9.8425133228302	-0.3957504
9.9245343208313	0.1744561	9.9245343208313	-0.3954908
10.0065553188324	0.1730282	10.0065553188324	-0.3963695
10.0885763168335	0.1708649	10.0885763168335	-0.3974539
10.1705973148346	0.1688798	10.1705973148346	-0.3977579
10.2526183128357	0.1664968	10.2526183128357	-0.3974949
10.3346393108368	0.162619	10.3346393108368	-0.398416
10.4166603088379	0.1577365	10.4166603088379	-0.4003478
10.498681306839	0.1541592	10.498681306839	-0.4029966
10.5807023048401	0.1597922	10.5807023048401	-0.402084
10.6627233028412	0.1702737	10.6627233028412	-0.3941225
10.7447443008423	0.1723278	10.7447443008423	-0.3885613
10.8267652988434	0.1738394	10.8267652988434	-0.3895803
10.9087862968445	0.1757068	10.9087862968445	-0.3887353
10.9908072948456	0.1776021	10.9908072948456	-0.3886567
11.0728282928467	0.1801166	11.0728282928467	-0.386117
11.1548492908478	0.1836719	11.1548492908478	-0.3846543
11.2368702888489	0.188123	11.2368702888489	-0.3845475
11.31889128685	0.1930334	11.31889128685	-0.3830439
11.4009122848511	0.1983953	11.4009122848511	-0.3788807
11.4829332828522	0.2028183	11.4829332828522	-0.3773797
11.5649542808533	0.2056612	11.5649542808533	-0.3763703
11.6469752788544	0.2094477	11.6469752788544	-0.3772298
11.7289962768555	0.2121347	11.7289962768555	-0.3772344
11.8110172748566	0.2173466	11.8110172748566	-0.3764395
11.8930382728577	0.2257303	11.8930382728577	-0.3748448
11.9750592708588	0.2292876	11.9750592708588	-0.3701328
12.0570802688599	0.2346565	12.0570802688599	-0.3638386
12.139101266861	0.238888	12.139101266861	-0.3583294
12.2211222648621	0.2436262	12.2211222648621	-0.3542804
12.3031432628632	0.2472861	12.3031432628632	-0.3497424
12.3851642608643	0.2504189	12.3851642608643	-0.3428935
12.4671852588654	0.2519448	12.4671852588654	-0.337606
12.5492062568665	0.2542576	12.5492062568665	-0.3351312
12.6312272548676	0.2605811	12.6312272548676	-0.3328752
12.7132482528687	0.2639609	12.7132482528687	-0.3300769
12.7952692508698	0.2661172	12.7952692508698	-0.3254831
12.8772902488708	0.2685874	12.8772902488708	-0.3189046
12.9593112468719	0.2735346	12.9593112468719	-0.31491
13.041332244873	0.2772871	13.041332244873	-0.3113838
13.1233532428741	0.2781776	13.1233532428741	-0.3098733
13.2053742408752	0.2832066	13.2053742408752	-0.3086904
13.2873952388763	0.287777	13.2873952388763	-0.3075148
13.3694162368774	0.2913931	13.3694162368774	-0.3056902
13.4514372348785	0.2939593	13.4514372348785	-0.3024611
13.5334582328796	0.2956949	13.5334582328796	-0.2992906
13.6154792308807	0.2984958	13.6154792308807	-0.2949369
13.6975002288818	0.3010498	13.6975002288818	-0.2886519
13.7795212268829	0.302199	13.7795212268829	-0.2833886
13.861542224884	0.3039596	13.861542224884	-0.2819223
13.9435632228851	0.3061865	13.9435632228851	-0.2797041
14.0255842208862	0.3089104	14.0255842208862	-0.2776151
14.1076052188873	0.312137	14.1076052188873	-0.2754303
14.1896262168884	0.3151511	14.1896262168884	-0.272213
14.2716472148895	0.3162492	14.2716472148895	-0.2686613
14.3536682128906	0.3179509	14.3536682128906	-0.2647923
14.4356892108917	0.319602	14.4356892108917	-0.2582503
14.5177102088928	0.3212083	14.5177102088928	-0.2548586
14.5997312068939	0.3223691	14.5997312068939	-0.2518268
14.681752204895	0.3246429	14.681752204895	-0.2497369
14.7637732028961	0.3283788	14.7637732028961	-0.2459297
14.8457942008972	0.3324382	14.8457942008972	-0.2396421
14.9278151988983	0.3355526	14.9278151988983	-0.2327146
15.0098361968994	0.3391564	15.0098361968994	-0.2282966
15.0918571949005	0.3416434	15.0918571949005	-0.224288
15.1738781929016	0.3432291	15.1738781929016	-0.2212878
15.2558991909027	0.3448005	15.2558991909027	-0.2182033
15.3379201889038	0.3458939	15.3379201889038	-0.2139393
15.4199411869049	0.3469042	15.4199411869049	-0.2073399
15.501962184906	0.3463816	15.501962184906	-0.2025918
15.5839831829071	0.3454573	15.5839831829071	-0.2007006
15.6660041809082	0.3445201	15.6660041809082	-0.1991981
15.7480251789093	0.3436294	15.7480251789093	-0.1982026
15.8300461769104	0.3431569	15.8300461769104	-0.1971935
15.9120671749115	0.3416246	15.9120671749115	-0.1961498
15.9940881729126	0.3403198	15.9940881729126	-0.1946346
16.0761091709137	0.3409097	16.0761091709137	-0.1937448
16.1581301689148	0.3402852	16.1581301689148	-0.1937512
16.2401511669159	0.338265	16.2401511669159	-0.1932691
16.322172164917	0.3369282	16.322172164917	-0.1933057
16.4041931629181	0.3369691	16.4041931629181	-0.1921117
16.4862141609192	0.3358033	16.4862141609192	-0.1885234
16.5682351589203	0.3326789	16.5682351589203	-0.1851483
16.6502561569214	0.3298906	16.6502561569214	-0.1827722
16.7322771549225	0.3293593	16.7322771549225	-0.1814525
16.8142981529236	0.3261046	16.8142981529236	-0.1809471
16.8963191509247	0.3208683	16.8963191509247	-0.1789211
16.9783401489258	0.3145047	16.9783401489258	-0.1776749
17.0603611469269	0.3116701	17.0603611469269	-0.1783265
17.142382144928	0.307863	17.142382144928	-0.1789169
17.2244031429291	0.3017728	17.2244031429291	-0.1800452
17.3064241409302	0.2967966	17.3064241409302	-0.1817495
17.3884451389313	0.2916985	17.3884451389313	-0.1843008
17.4704661369324	0.2866595	17.4704661369324	-0.1865966
17.5524871349335	0.2821224	17.5524871349335	-0.1911872
17.6345081329346	0.2774577	17.6345081329346	-0.1930829
17.7165291309357	0.2718202	17.7165291309357	-0.1941411
17.7985501289368	0.2662094	17.7985501289368	-0.194858
17.8805711269379	0.2600207	17.8805711269379	-0.1977569
17.962592124939	0.2534276	17.962592124939	-0.2024892
18.0446131229401	0.2473093	18.0446131229401	-0.2071074
18.1266341209412	0.2405883	18.1266341209412	-0.2111823
18.2086551189423	0.2334952	18.2086551189423	-0.213617
18.2906761169434	0.227432	18.2906761169434	-0.2142454
18.3726971149445	0.2218323	18.3726971149445	-0.2161423
18.4547181129456	0.216679	18.4547181129456	-0.2206602
18.5367391109467	0.2108829	18.5367391109467	-0.226735
18.6187601089478	0.2042322	18.6187601089478	-0.2303095
18.7007811069489	0.1986362	18.7007811069489	-0.2353206
18.78280210495	0.1928381	18.78280210495	-0.2419765
18.8648231029511	0.1861338	18.8648231029511	-0.2458613
18.9468441009521	0.1792691	18.9468441009521	-0.2474249
19.0288650989532	0.1711701	19.0288650989532	-0.2494616
19.1108860969543	0.164904	19.1108860969543	-0.2549645
19.1929070949554	0.1572682	19.1929070949554	-0.2599395
19.2749280929565	0.1514882	19.2749280929565	-0.2626773
19.3569490909576	0.1429975	19.3569490909576	-0.2671569
19.4389700889587	0.1336767	19.4389700889587	-0.2724419
19.5209910869598	0.1246206	19.5209910869598	-0.2771092
19.6030120849609	0.11734	19.6030120849609	-0.2808748
19.685033082962	0.1091207	19.685033082962	-0.2859911
19.7670540809631	0.1016851	19.7670540809631	-0.2926283
19.8490750789642	0.09179235	19.8490750789642	-0.2976579
19.9310960769653	0.08317523	19.9310960769653	-0.306032
20.0131170749664	0.07542375	20.0131170749664	-0.3108779
20.0951380729675	0.06680597	20.0951380729675	-0.3151099
20.1771590709686	0.05600749	20.1771590709686	-0.3229801
20.2591800689697	0.0473582	20.2591800689697	-0.3281194
20.3412010669708	0.03907095	20.3412010669708	-0.3349416
20.4232220649719	0.03117438	20.4232220649719	-0.342804
20.505243062973	0.02291315	20.505243062973	-0.3471059
20.5872640609741	0.01686238	20.5872640609741	-0.3574702
20.6692850589752	0.01187969	20.6692850589752	-0.3611917
20.7513060569763	0.005529236	20.7513060569763	-0.3649764
20.8333270549774	0.001454285	20.8333270549774	-0.3714091
20.9153480529785	-0.001458946	20.9153480529785	-0.3747905
20.9973690509796	-0.00619755	20.9973690509796	-0.3772088
21.0793900489807	-0.01249847	21.0793900489807	-0.3840967
21.1614110469818	-0.01752536	21.1614110469818	-0.3873972
21.2434320449829	-0.02442553	21.2434320449829	-0.3924053
21.325453042984	-0.03198597	21.325453042984	-0.3970381
21.4074740409851	-0.04346865	21.4074740409851	-0.4026843
21.4894950389862	-0.04905777	21.4894950389862	-0.4059714
21.5715160369873	-0.05933005	21.5715160369873	-0.4126504
21.6535370349884	-0.06351981	21.6535370349884	-0.4140196
21.7355580329895	-0.07010355	21.7355580329895	-0.4179965
21.8175790309906	-0.07561743	21.8175790309906	-0.4201501
21.8996000289917	-0.0833442	21.8996000289917	-0.4258445
21.9816210269928	-0.09048384	21.9816210269928	-0.4287582
22.0636420249939	-0.09629426	22.0636420249939	-0.4288262
22.145663022995	-0.1052103	22.145663022995	-0.4302046
22.2276840209961	-0.1125933	22.2276840209961	-0.4313525
22.3097050189972	-0.1239538	22.3097050189972	-0.4377787
22.3917260169983	-0.1308629	22.3917260169983	-0.4383303
22.4737470149994	-0.1398954	22.4737470149994	-0.4410718
22.5557680130005	-0.1461816	22.5557680130005	-0.4483422
22.6377890110016	-0.1529507	22.6377890110016	-0.4534254
22.7198100090027	-0.1603419	22.7198100090027	-0.4566607
22.8018310070038	-0.1665757	22.8018310070038	-0.4630305
22.8838520050049	-0.1752133	22.8838520050049	-0.4680943
22.965873003006	-0.1842386	22.965873003006	-0.4689221
23.0478940010071	-0.1966866	23.0478940010071	-0.4708563
23.1299149990082	-0.2064878	23.1299149990082	-0.4751524
23.2119359970093	-0.2201505	23.2119359970093	-0.479035
23.2939569950104	-0.2339803	23.2939569950104	-0.481783
23.3759779930115	-0.2532819	23.3759779930115	-0.4850999
23.4579989910126	-0.2700309	23.4579989910126	-0.4852449
23.5400199890137	-0.3008436	23.5400199890137	-0.4880682
23.6220409870148	-0.3227909	23.6220409870148	-0.4901288
23.7040619850159	-0.338388	23.7040619850159	-0.4923252
23.786082983017	-0.3578472	23.786082983017	-0.4951819
23.8681039810181	-0.366517	23.8681039810181	-0.4993761
23.9501249790192	-0.3769691	23.9501249790192	-0.501669
24.0321459770203	-0.3825768	24.0321459770203	-0.5025564
24.1141669750214	-0.3901076	24.1141669750214	-0.5057331
24.1961879730225	-0.3936559	24.1961879730225	-0.5082329
24.2782089710236	-0.3983546	24.2782089710236	-0.5139244
24.3602299690247	-0.4022942	24.3602299690247	-0.5170338
24.4422509670258	-0.4091812	24.4422509670258	-0.520588
24.5242719650269	-0.4147218	24.5242719650269	-0.5210469
24.606292963028	-0.4201559	24.606292963028	-0.5213627
24.6883139610291	-0.4268664	24.6883139610291	-0.522127
24.7703349590302	-0.431357	24.7703349590302	-0.5229049
24.8523559570313	-0.4352622	24.8523559570313	-0.523557
24.9343769550323	-0.4413421	24.9343769550323	-0.52333
25.0163979530334	-0.4479108	25.0163979530334	-0.5242762
25.0984189510345	-0.452845	25.0984189510345	-0.5267925
25.1804399490356	-0.4602308	25.1804399490356	-0.5305625
25.2624609470367	-0.4665087	25.2624609470367	-0.5332838
25.3444819450378	-0.4725944	25.3444819450378	-0.5360666
25.4265029430389	-0.4771412	25.4265029430389	-0.5383214
25.50852394104	-0.4851427	25.50852394104	-0.5400158
25.5905449390411	-0.4918591	25.5905449390411	-0.5422121
25.6725659370422	-0.4987668	25.6725659370422	-0.5468772
25.7545869350433	-0.5048432	25.7545869350433	-0.5480617
25.8366079330444	-0.5086634	25.8366079330444	-0.5511634
25.9186289310455	-0.5136493	25.9186289310455	-0.5543115
26.0006499290466	-0.5184792	26.0006499290466	-0.5562811
26.0826709270477	-0.5221152	26.0826709270477	-0.5595254
26.1646919250488	-0.5247155	26.1646919250488	-0.5602464
26.2467129230499	-0.5302975	26.2467129230499	-0.5617593
26.328733921051	-0.5357673	26.328733921051	-0.5643217
26.4107549190521	-0.5422065	26.4107549190521	-0.5675865
26.4927759170532	-0.5481483	26.4927759170532	-0.5695489
26.5747969150543	-0.5538655	26.5747969150543	-0.5729729
26.6568179130554	-0.5572006	26.6568179130554	-0.5746406
26.7388389110565	-0.5605511	26.7388389110565	-0.5749657
26.8208599090576	-0.5631579	26.8208599090576	-0.5748466
26.9028809070587	-0.5683151	26.9028809070587	-0.5756127
26.9849019050598	-0.5738599	26.9849019050598	-0.5791088
27.0669229030609	-0.5790294	27.0669229030609	-0.5801657
27.148943901062	-0.5815364	27.148943901062	-0.5804199
27.2309648990631	-0.5854379	27.2309648990631	-0.5839648
27.3129858970642	-0.5875065	27.3129858970642	-0.5851238
27.3950068950653	-0.5915228	27.3950068950653	-0.5857568
27.4770278930664	-0.5940019	27.4770278930664	-0.5890644
27.5590488910675	-0.5962083	27.5590488910675	-0.5927463
27.6410698890686	-0.5959008	27.6410698890686	-0.5930983
27.7230908870697	-0.5990438	27.7230908870697	-0.5927104
27.8051118850708	-0.5998313	27.8051118850708	-0.5880499
27.8871328830719	-0.5998271	27.8871328830719	-0.5846214
27.969153881073	-0.600067	27.969153881073	-0.5807006
28.0511748790741	-0.6015448	28.0511748790741	-0.5783533
28.1331958770752	-0.6009836	28.1331958770752	-0.575781
28.2152168750763	-0.6005538	28.2152168750763	-0.5715262
28.2972378730774	-0.599605	28.2972378730774	-0.5662984
28.3792588710785	-0.5993829	28.3792588710785	-0.5646164
28.4612798690796	-0.6005132	28.4612798690796	-0.5638578
28.5433008670807	-0.601096	28.5433008670807	-0.5642915
28.6253218650818	-0.6023064	28.6253218650818	-0.5635695
28.7073428630829	-0.6038812	28.7073428630829	-0.5656404
28.789363861084	-0.6036382	28.789363861084	-0.5663822
28.8713848590851	-0.601337	28.8713848590851	-0.569337
28.9534058570862	-0.6003726	28.9534058570862	-0.568729
29.0354268550873	-0.5982121	29.0354268550873	-0.5695673
29.1174478530884	-0.598884	29.1174478530884	-0.571146
29.1994688510895	-0.5974177	29.1994688510895	-0.572273
29.2814898490906	-0.5980132	29.2814898490906	-0.573202
29.3635108470917	-0.6012641	29.3635108470917	-0.5722849
29.4455318450928	-0.603241	29.4455318450928	-0.5725487
29.5275528430939	-0.6037092	29.5275528430939	-0.57254
29.609573841095	-0.6042576	29.609573841095	-0.5710323
29.6915948390961	-0.6080106	29.6915948390961	-0.5692539
29.7736158370972	-0.6108676	29.7736158370972	-0.5678284
29.8556368350983	-0.6154339	29.8556368350983	-0.5654989
29.9376578330994	-0.6162677	29.9376578330994	-0.5643122
30.0196788311005	-0.6172942	30.0196788311005	-0.5641766
30.1016998291016	-0.6198793	30.1016998291016	-0.5647166
30.1837208271027	-0.6200039	30.1837208271027	-0.5639808
30.2657418251038	-0.6221506	30.2657418251038	-0.5646701
30.3477628231049	-0.6250587	30.3477628231049	-0.5636793
30.429783821106	-0.6247718	30.429783821106	-0.563879
30.5118048191071	-0.6260168	30.5118048191071	-0.567049
30.5938258171082	-0.6257454	30.5938258171082	-0.5661184
30.6758468151093	-0.6258956	30.6758468151093	-0.5636545
30.7578678131104	-0.6254565	30.7578678131104	-0.5645058
30.8398888111115	-0.6285157	30.8398888111115	-0.5642493
30.9219098091125	-0.6312225	30.9219098091125	-0.5649755
31.0039308071136	-0.6326476	31.0039308071136	-0.5647064
31.0859518051147	-0.6320339	31.0859518051147	-0.5649487
31.1679728031158	-0.6334612	31.1679728031158	-0.5640126
31.2499938011169	-0.6335171	31.2499938011169	-0.5622564
31.332014799118	-0.6329399	31.332014799118	-0.5612214
31.4140357971191	-0.6340433	31.4140357971191	-0.5609517
31.4960567951202	-0.6357781	31.4960567951202	-0.5596502
31.5780777931213	-0.6366816	31.5780777931213	-0.5584882
31.6600987911224	-0.6393211	31.6600987911224	-0.5579711
31.7421197891235	-0.6418484	31.7421197891235	-0.558988
31.8241407871246	-0.6414194	31.8241407871246	-0.5593702
31.9061617851257	-0.6408741	31.9061617851257	-0.5555924
31.9881827831268	-0.641563	31.9881827831268	-0.5505689
32.0702037811279	-0.6441424	32.0702037811279	-0.5492193
32.152224779129	-0.6463007	32.152224779129	-0.5518165
32.2342457771301	-0.6479442	32.2342457771301	-0.553392
32.3162667751312	-0.6513487	32.3162667751312	-0.554325
32.3982877731323	-0.6530349	32.3982877731323	-0.5547169
32.4803087711334	-0.6536818	32.4803087711334	-0.5518587
32.5623297691345	-0.6539627	32.5623297691345	-0.5506811
32.6443507671356	-0.6563267	32.6443507671356	-0.5510851
32.7263717651367	-0.6566081	32.7263717651367	-0.5518042
32.8083927631378	-0.6569011	32.8083927631378	-0.5548624
32.8904137611389	-0.6565458	32.8904137611389	-0.5570878
32.97243475914	-0.6574075	32.97243475914	-0.5565268
33.0544557571411	-0.6576438	33.0544557571411	-0.5527329
33.1364767551422	-0.6594712	33.1364767551422	-0.5537784
33.2184977531433	-0.6594238	33.2184977531433	-0.5551296
33.3005187511444	-0.6621023	33.3005187511444	-0.5575476
33.3825397491455	-0.6656627	33.3825397491455	-0.5594913
33.4645607471466	-0.6658167	33.4645607471466	-0.5571932
33.5465817451477	-0.6656352	33.5465817451477	-0.5587161
33.6286027431488	-0.6657132	33.6286027431488	-0.5581908
33.7106237411499	-0.6689217	33.7106237411499	-0.5608439
33.792644739151	-0.6706886	33.792644739151	-0.5638447
33.8746657371521	-0.6722441	33.8746657371521	-0.562335
33.9566867351532	-0.6737599	33.9566867351532	-0.5608103
34.0387077331543	-0.6754345	34.0387077331543	-0.5639249
34.1207287311554	-0.6774279	34.1207287311554	-0.5647741
34.2027497291565	-0.6790421	34.2027497291565	-0.5670068
34.2847707271576	-0.6820511	34.2847707271576	-0.5697036
34.3667917251587	-0.6860906	34.3667917251587	-0.5733569
34.4488127231598	-0.6898656	34.4488127231598	-0.5776461
34.5308337211609	-0.6943433	34.5308337211609	-0.5807573
34.612854719162	-0.6980147	34.612854719162	-0.5809792
34.6948757171631	-0.7028083	34.6948757171631	-0.5826934
34.7768967151642	-0.7062653	34.7768967151642	-0.5824339
34.8589177131653	-0.7070143	34.8589177131653	-0.5848739
34.9409387111664	-0.7077045	34.9409387111664	-0.5866546
35.0229597091675	-0.7091599	35.0229597091675	-0.5885981
35.1049807071686	-0.7101579	35.1049807071686	-0.5925641
35.1870017051697	-0.7076444	35.1870017051697	-0.5963784
35.2690227031708	-0.7051596	35.2690227031708	-0.5976413
35.3510437011719	-0.7058126	35.3510437011719	-0.5983916
35.433064699173	-0.7064432	35.433064699173	-0.6013704
35.5150856971741	-0.703692	35.5150856971741	-0.6002201
35.5971066951752	-0.7027948	35.5971066951752	-0.596846
35.6791276931763	-0.7004539	35.6791276931763	-0.5966195
35.7611486911774	-0.6994082	35.7611486911774	-0.5988961
35.8431696891785	-0.6997686	35.8431696891785	-0.6005039
35.9251906871796	-0.7012318	35.9251906871796	-0.6018376
36.0072116851807	-0.700435	36.0072116851807	-0.6017221
36.0892326831818	-0.7002031	36.0892326831818	-0.6002222
36.1712536811829	-0.7015871	36.1712536811829	-0.5975629
36.253274679184	-0.7029449	36.253274679184	-0.5976201
36.3352956771851	-0.7023612	36.3352956771851	-0.5985324
36.4173166751862	-0.6985292	36.4173166751862	-0.5980757
36.4993376731873	-0.6977569	36.4993376731873	-0.5987391
36.5813586711884	-0.6977039	36.5813586711884	-0.5985065
36.6633796691895	-0.6952153	36.6633796691895	-0.5952986
36.7454006671906	-0.6922404	36.7454006671906	-0.5938973
36.8274216651917	-0.6887294	36.8274216651917	-0.5942532
36.9094426631927	-0.6849533	36.9094426631927	-0.5947985
36.9914636611938	-0.6835063	36.9914636611938	-0.5957964
37.0734846591949	-0.6802968	37.0734846591949	-0.5961502
37.155505657196	-0.6781766	37.155505657196	-0.5941868
