Rt I-76 PA EB L2run220171111_0813_Rt 76 EB Begin_Profile_ODS1 (Profile 1 (Gocator2342)) - Distance (ft)	Rt I-76 PA EB L2run220171111_0813_Rt 76 EB Begin_Profile_ODS1 (Profile 1 (Gocator2342))_Full	Rt I-76 PA EB L2run220171111_0813_Rt 76 EB Begin_Profile_ODS2 (Profile 2 (Gocator2342)) - Distance (ft)	Rt I-76 PA EB L2run220171111_0813_Rt 76 EB Begin_Profile_ODS2 (Profile 2 (Gocator2342))_Full
0	0	0	0
0.0820209980010986	-0.0006433011	0.0820209980010986	-0.005180171
0.164041996002197	-0.004066311	0.164041996002197	-0.007879071
0.246062994003296	-0.003456512	0.246062994003296	-0.008220438
0.328083992004395	-0.004391169	0.328083992004395	-0.0109052
0.410104990005493	-0.009753729	0.410104990005493	-0.01285196
0.492125988006592	-0.01133266	0.492125988006592	-0.01452038
0.57414698600769	-0.01356549	0.57414698600769	-0.01856958
0.656167984008789	-0.01332106	0.656167984008789	-0.02294442
0.738188982009888	-0.01625309	0.738188982009888	-0.02657292
0.820209980010986	-0.02029607	0.820209980010986	-0.02845927
0.902230978012085	-0.02302561	0.902230978012085	-0.03187473
0.984251976013184	-0.02267043	0.984251976013184	-0.03188943
1.06627297401428	-0.02677841	1.06627297401428	-0.03338443
1.14829397201538	-0.03208906	1.14829397201538	-0.03721258
1.23031497001648	-0.03566489	1.23031497001648	-0.03901635
1.31233596801758	-0.03698212	1.31233596801758	-0.04034923
1.39435696601868	-0.03896573	1.39435696601868	-0.04266568
1.47637796401978	-0.04103688	1.47637796401978	-0.046045
1.55839896202087	-0.04322514	1.55839896202087	-0.04861981
1.64041996002197	-0.05039004	1.64041996002197	-0.05108535
1.72244095802307	-0.05312312	1.72244095802307	-0.05383266
1.80446195602417	-0.05392853	1.80446195602417	-0.0571794
1.88648295402527	-0.05648001	1.88648295402527	-0.05992865
1.96850395202637	-0.05757214	1.96850395202637	-0.05834727
2.05052495002747	-0.05836359	2.05052495002747	-0.05891669
2.13254594802856	-0.05708319	2.13254594802856	-0.05873003
2.21456694602966	-0.06157172	2.21456694602966	-0.05688877
2.29658794403076	-0.06341656	2.29658794403076	-0.06035436
2.37860894203186	-0.06428939	2.37860894203186	-0.06197691
2.46062994003296	-0.06757508	2.46062994003296	-0.06248971
2.54265093803406	-0.06756269	2.54265093803406	-0.06536342
2.62467193603516	-0.06680704	2.62467193603516	-0.06911902
2.70669293403625	-0.06917754	2.70669293403625	-0.07161825
2.78871393203735	-0.06999338	2.78871393203735	-0.07344373
2.87073493003845	-0.06820433	2.87073493003845	-0.07591639
2.95275592803955	-0.06961191	2.95275592803955	-0.07696853
3.03477692604065	-0.0702736	3.03477692604065	-0.07618796
3.11679792404175	-0.0712251	3.11679792404175	-0.07875925
3.19881892204285	-0.06828988	3.19881892204285	-0.08056244
3.28083992004395	-0.07026231	3.28083992004395	-0.08189885
3.36286091804504	-0.07092238	3.36286091804504	-0.08135495
3.44488191604614	-0.06994571	3.44488191604614	-0.08363269
3.52690291404724	-0.07159262	3.52690291404724	-0.08548857
3.60892391204834	-0.07339028	3.60892391204834	-0.08515139
3.69094491004944	-0.07343308	3.69094491004944	-0.08563773
3.77296590805054	-0.07097592	3.77296590805054	-0.08561146
3.85498690605164	-0.07229251	3.85498690605164	-0.08541587
3.93700790405273	-0.07242455	3.93700790405273	-0.08842545
4.01902890205383	-0.07040865	4.01902890205383	-0.09071098
4.10104990005493	-0.07171351	4.10104990005493	-0.09261479
4.18307089805603	-0.07166602	4.18307089805603	-0.09319644
4.26509189605713	-0.06870088	4.26509189605713	-0.0967974
4.34711289405823	-0.07013136	4.34711289405823	-0.0983048
4.42913389205933	-0.07245376	4.42913389205933	-0.09717763
4.51115489006042	-0.07296519	4.51115489006042	-0.09896185
4.59317588806152	-0.07020141	4.59317588806152	-0.1001812
4.67519688606262	-0.07073934	4.67519688606262	-0.09985243
4.75721788406372	-0.07284822	4.75721788406372	-0.1036979
4.83923888206482	-0.07288482	4.83923888206482	-0.1079431
4.92125988006592	-0.07334115	4.92125988006592	-0.1114731
5.00328087806702	-0.07309847	5.00328087806702	-0.1135678
5.08530187606812	-0.07188394	5.08530187606812	-0.1161641
5.16732287406921	-0.07441391	5.16732287406921	-0.1181985
5.24934387207031	-0.0770959	5.24934387207031	-0.1170865
5.33136487007141	-0.08086083	5.33136487007141	-0.1193666
5.41338586807251	-0.0817125	5.41338586807251	-0.1213768
5.49540686607361	-0.08522162	5.49540686607361	-0.1236445
5.57742786407471	-0.08693244	5.57742786407471	-0.1278618
5.65944886207581	-0.08894406	5.65944886207581	-0.1305485
5.7414698600769	-0.09434196	5.7414698600769	-0.1329377
5.823490858078	-0.09590071	5.823490858078	-0.1328424
5.9055118560791	-0.09478449	5.9055118560791	-0.1336386
5.9875328540802	-0.09664032	5.9875328540802	-0.134844
6.0695538520813	-0.1004375	6.0695538520813	-0.133622
6.1515748500824	-0.1028953	6.1515748500824	-0.1349416
6.2335958480835	-0.1022442	6.2335958480835	-0.1354752
6.31561684608459	-0.1065425	6.31561684608459	-0.1346382
6.39763784408569	-0.1084656	6.39763784408569	-0.1368198
6.47965884208679	-0.1095251	6.47965884208679	-0.1372255
6.56167984008789	-0.1125956	6.56167984008789	-0.1362377
6.64370083808899	-0.1138974	6.64370083808899	-0.1372547
6.72572183609009	-0.114285	6.72572183609009	-0.1378806
6.80774283409119	-0.1169191	6.80774283409119	-0.1356242
6.88976383209229	-0.1182462	6.88976383209229	-0.1317748
6.97178483009338	-0.1181221	6.97178483009338	-0.1327558
7.05380582809448	-0.1162443	7.05380582809448	-0.1312285
7.13582682609558	-0.1182753	7.13582682609558	-0.1307759
7.21784782409668	-0.1187112	7.21784782409668	-0.133155
7.29986882209778	-0.1172171	7.29986882209778	-0.1330089
7.38188982009888	-0.1146665	7.38188982009888	-0.1345357
7.46391081809998	-0.115539	7.46391081809998	-0.1343793
7.54593181610107	-0.1135212	7.54593181610107	-0.1380161
7.62795281410217	-0.1109829	7.62795281410217	-0.1415046
7.70997381210327	-0.1121405	7.70997381210327	-0.1423707
7.79199481010437	-0.1132072	7.79199481010437	-0.141979
7.87401580810547	-0.1117212	7.87401580810547	-0.1438449
7.95603680610657	-0.1083814	7.95603680610657	-0.146231
8.03805780410767	-0.1088015	8.03805780410767	-0.1450704
8.12007880210876	-0.1090562	8.12007880210876	-0.1420117
8.20209980010986	-0.1055926	8.20209980010986	-0.1430732
8.28412079811096	-0.1013623	8.28412079811096	-0.1419023
8.36614179611206	-0.1015357	8.36614179611206	-0.1403308
8.44816279411316	-0.1022056	8.44816279411316	-0.1414595
8.53018379211426	-0.1015227	8.53018379211426	-0.1422842
8.61220479011536	-0.1007898	8.61220479011536	-0.1419676
8.69422578811646	-0.1028137	8.69422578811646	-0.1409444
8.77624678611755	-0.1035623	8.77624678611755	-0.1409429
8.85826778411865	-0.1043726	8.85826778411865	-0.1417152
8.94028878211975	-0.1065037	8.94028878211975	-0.1411143
9.02230978012085	-0.1088454	9.02230978012085	-0.1411871
9.10433077812195	-0.110424	9.10433077812195	-0.1437514
9.18635177612305	-0.1119872	9.18635177612305	-0.1467684
9.26837277412415	-0.1151068	9.26837277412415	-0.1481159
9.35039377212524	-0.1194473	9.35039377212524	-0.1498522
9.43241477012634	-0.1226434	9.43241477012634	-0.1529147
9.51443576812744	-0.1259464	9.51443576812744	-0.1548867
9.59645676612854	-0.1294174	9.59645676612854	-0.1547534
9.67847776412964	-0.1325328	9.67847776412964	-0.1562076
9.76049876213074	-0.1311578	9.76049876213074	-0.1599323
9.84251976013184	-0.1316205	9.84251976013184	-0.1608613
9.92454075813293	-0.1344034	9.92454075813293	-0.1623087
10.006561756134	-0.1381279	10.006561756134	-0.1646428
10.0885827541351	-0.1398153	10.0885827541351	-0.1673915
10.1706037521362	-0.143249	10.1706037521362	-0.1689411
10.2526247501373	-0.1494441	10.2526247501373	-0.1709205
10.3346457481384	-0.1522605	10.3346457481384	-0.1727346
10.4166667461395	-0.1562235	10.4166667461395	-0.1751131
10.4986877441406	-0.1615573	10.4986877441406	-0.1752138
10.5807087421417	-0.1666007	10.5807087421417	-0.1764003
10.6627297401428	-0.1698761	10.6627297401428	-0.1786081
10.7447507381439	-0.1749316	10.7447507381439	-0.1811257
10.826771736145	-0.1788182	10.826771736145	-0.1810326
10.9087927341461	-0.1840804	10.9087927341461	-0.1828419
10.9908137321472	-0.1866306	10.9908137321472	-0.1851288
11.0728347301483	-0.1905926	11.0728347301483	-0.1879431
11.1548557281494	-0.1944348	11.1548557281494	-0.1892598
11.2368767261505	-0.1983765	11.2368767261505	-0.1922207
11.3188977241516	-0.1996528	11.3188977241516	-0.1957709
11.4009187221527	-0.2036914	11.4009187221527	-0.1956969
11.4829397201538	-0.2074824	11.4829397201538	-0.1967346
11.5649607181549	-0.2122905	11.5649607181549	-0.1993898
11.646981716156	-0.2150953	11.646981716156	-0.2032114
11.7290027141571	-0.2193463	11.7290027141571	-0.2050349
11.8110237121582	-0.2221499	11.8110237121582	-0.2077482
11.8930447101593	-0.2249491	11.8930447101593	-0.2110463
11.9750657081604	-0.2251973	11.9750657081604	-0.2123415
12.0570867061615	-0.2289736	12.0570867061615	-0.211585
12.1391077041626	-0.2322134	12.1391077041626	-0.2133653
12.2211287021637	-0.2334984	12.2211287021637	-0.215156
12.3031497001648	-0.2367656	12.3031497001648	-0.2173311
12.3851706981659	-0.2385959	12.3851706981659	-0.2160688
12.467191696167	-0.2422567	12.467191696167	-0.2180175
12.5492126941681	-0.2425952	12.5492126941681	-0.2202067
12.6312336921692	-0.2470102	12.6312336921692	-0.2208555
12.7132546901703	-0.250432	12.7132546901703	-0.2218868
12.7952756881714	-0.2554919	12.7952756881714	-0.2264727
12.8772966861725	-0.2560289	12.8772966861725	-0.2303723
12.9593176841736	-0.257268	12.9593176841736	-0.2310389
13.0413386821747	-0.2553675	13.0413386821747	-0.2322138
13.1233596801758	-0.2520622	13.1233596801758	-0.2319495
13.2053806781769	-0.2499108	13.2053806781769	-0.2297003
13.287401676178	-0.2432699	13.287401676178	-0.223319
13.3694226741791	-0.242231	13.3694226741791	-0.223395
13.4514436721802	-0.2366161	13.4514436721802	-0.2226039
13.5334646701813	-0.2367444	13.5334646701813	-0.2215018
13.6154856681824	-0.2348433	13.6154856681824	-0.2232599
13.6975066661835	-0.2306456	13.6975066661835	-0.2246672
13.7795276641846	-0.2300673	13.7795276641846	-0.2270599
13.8615486621857	-0.2275263	13.8615486621857	-0.2253421
13.9435696601868	-0.2233859	13.9435696601868	-0.2275107
14.0255906581879	-0.2185033	14.0255906581879	-0.2280315
14.107611656189	-0.2188462	14.107611656189	-0.2263225
14.1896326541901	-0.2148279	14.1896326541901	-0.2281384
14.2716536521912	-0.2075542	14.2716536521912	-0.2280166
14.3536746501923	-0.2068974	14.3536746501923	-0.2262648
14.4356956481934	-0.2048216	14.4356956481934	-0.2262593
14.5177166461945	-0.2016835	14.5177166461945	-0.2280488
14.5997376441956	-0.1967915	14.5997376441956	-0.2267609
14.6817586421967	-0.1968474	14.6817586421967	-0.2223454
14.7637796401978	-0.1952462	14.7637796401978	-0.2217085
14.8458006381989	-0.193029	14.8458006381989	-0.2199768
14.9278216362	-0.1935674	14.9278216362	-0.218409
15.009842634201	-0.1906585	15.009842634201	-0.2194746
15.0918636322021	-0.1874492	15.0918636322021	-0.2195848
15.1738846302032	-0.1863269	15.1738846302032	-0.2172735
15.2559056282043	-0.1849245	15.2559056282043	-0.2135096
15.3379266262054	-0.1812982	15.3379266262054	-0.2132373
15.4199476242065	-0.1780659	15.4199476242065	-0.2127925
15.5019686222076	-0.1790637	15.5019686222076	-0.212553
15.5839896202087	-0.1761736	15.5839896202087	-0.2125187
15.6660106182098	-0.1734201	15.6660106182098	-0.2105266
15.7480316162109	-0.1742826	15.7480316162109	-0.207327
15.830052614212	-0.1747013	15.830052614212	-0.2052404
15.9120736122131	-0.1724242	15.9120736122131	-0.2050004
15.9940946102142	-0.1703724	15.9940946102142	-0.2020033
16.0761156082153	-0.171211	16.0761156082153	-0.2004111
16.1581366062164	-0.1697106	16.1581366062164	-0.1998939
16.2401576042175	-0.1682393	16.2401576042175	-0.1993407
16.3221786022186	-0.1694399	16.3221786022186	-0.1962842
16.4041996002197	-0.1709712	16.4041996002197	-0.1934232
16.4862205982208	-0.1697536	16.4862205982208	-0.1946616
16.5682415962219	-0.1694949	16.5682415962219	-0.1941178
16.650262594223	-0.1701364	16.650262594223	-0.1942659
16.7322835922241	-0.1713011	16.7322835922241	-0.1955761
16.8143045902252	-0.1712974	16.8143045902252	-0.1966426
16.8963255882263	-0.170288	16.8963255882263	-0.1960854
16.9783465862274	-0.1717734	16.9783465862274	-0.1965987
17.0603675842285	-0.1738842	17.0603675842285	-0.1983896
17.1423885822296	-0.1729287	17.1423885822296	-0.2002975
17.2244095802307	-0.1719385	17.2244095802307	-0.2005207
17.3064305782318	-0.1730071	17.3064305782318	-0.2012404
17.3884515762329	-0.1736607	17.3884515762329	-0.2030851
17.470472574234	-0.1755455	17.470472574234	-0.2044927
17.5524935722351	-0.1736304	17.5524935722351	-0.2032266
17.6345145702362	-0.1734708	17.6345145702362	-0.2028049
17.7165355682373	-0.1723305	17.7165355682373	-0.2036456
17.7985565662384	-0.1704555	17.7985565662384	-0.204318
17.8805775642395	-0.1716608	17.8805775642395	-0.2028327
17.9625985622406	-0.1731178	17.9625985622406	-0.2027918
18.0446195602417	-0.1701341	18.0446195602417	-0.2042488
18.1266405582428	-0.1685157	18.1266405582428	-0.2048912
18.2086615562439	-0.1675589	18.2086615562439	-0.2021187
18.290682554245	-0.1676596	18.290682554245	-0.1985891
18.3727035522461	-0.1649876	18.3727035522461	-0.1968672
18.4547245502472	-0.1633872	18.4547245502472	-0.1951553
18.5367455482483	-0.1643713	18.5367455482483	-0.1902429
18.6187665462494	-0.16421	18.6187665462494	-0.1889731
18.7007875442505	-0.1605157	18.7007875442505	-0.1899576
18.7828085422516	-0.1577929	18.7828085422516	-0.1911985
18.8648295402527	-0.1583364	18.8648295402527	-0.190896
18.9468505382538	-0.1595561	18.9468505382538	-0.1889746
19.0288715362549	-0.1571735	19.0288715362549	-0.1882011
19.110892534256	-0.1548116	19.110892534256	-0.1873748
19.1929135322571	-0.155057	19.1929135322571	-0.1843554
19.2749345302582	-0.1553673	19.2749345302582	-0.1838506
19.3569555282593	-0.1526294	19.3569555282593	-0.1850899
19.4389765262604	-0.1525417	19.4389765262604	-0.1863549
19.5209975242615	-0.1533096	19.5209975242615	-0.185286
19.6030185222626	-0.1515682	19.6030185222626	-0.1840155
19.6850395202637	-0.147508	19.6850395202637	-0.183521
19.7670605182648	-0.1465987	19.7670605182648	-0.1818294
19.8490815162659	-0.1483027	19.8490815162659	-0.1819934
19.931102514267	-0.1499039	19.931102514267	-0.1828021
20.0131235122681	-0.1483513	20.0131235122681	-0.1835792
20.0951445102692	-0.1475854	20.0951445102692	-0.1822169
20.1771655082703	-0.1480242	20.1771655082703	-0.1819579
20.2591865062714	-0.1483524	20.2591865062714	-0.1831066
20.3412075042725	-0.1463383	20.3412075042725	-0.1848552
20.4232285022736	-0.1467706	20.4232285022736	-0.1837568
20.5052495002747	-0.149825	20.5052495002747	-0.1822119
20.5872704982758	-0.1519614	20.5872704982758	-0.1818609
20.6692914962769	-0.1518281	20.6692914962769	-0.1821545
20.751312494278	-0.1535187	20.751312494278	-0.181707
20.8333334922791	-0.1561347	20.8333334922791	-0.1817373
20.9153544902802	-0.1588351	20.9153544902802	-0.1834271
20.9973754882813	-0.1587996	20.9973754882813	-0.1861701
21.0793964862823	-0.1587834	21.0793964862823	-0.1847177
21.1614174842834	-0.1608047	21.1614174842834	-0.1822979
21.2434384822845	-0.1638565	21.2434384822845	-0.1815767
21.3254594802856	-0.1647685	21.3254594802856	-0.1813045
21.4074804782867	-0.16543	21.4074804782867	-0.1806643
21.4895014762878	-0.1679918	21.4895014762878	-0.1809596
21.5715224742889	-0.1710692	21.5715224742889	-0.1812007
21.65354347229	-0.1710893	21.65354347229	-0.1815792
21.7355644702911	-0.1712585	21.7355644702911	-0.1800484
21.8175854682922	-0.1736226	21.8175854682922	-0.1767854
21.8996064662933	-0.1727998	21.8996064662933	-0.1764683
21.9816274642944	-0.173177	21.9816274642944	-0.1772053
22.0636484622955	-0.175444	22.0636484622955	-0.176135
22.1456694602966	-0.1785585	22.1456694602966	-0.176113
22.2276904582977	-0.1808362	22.2276904582977	-0.178177
22.3097114562988	-0.1827989	22.3097114562988	-0.1773228
22.3917324542999	-0.1857416	22.3917324542999	-0.1767109
22.473753452301	-0.1891581	22.473753452301	-0.1780295
22.5557744503021	-0.1909796	22.5557744503021	-0.1797119
22.6377954483032	-0.1919138	22.6377954483032	-0.1794308
22.7198164463043	-0.1949181	22.7198164463043	-0.1786481
22.8018374443054	-0.1941986	22.8018374443054	-0.1799124
22.8838584423065	-0.1929425	22.8838584423065	-0.180435
22.9658794403076	-0.1938546	22.9658794403076	-0.177737
23.0479004383087	-0.1950066	23.0479004383087	-0.1751953
23.1299214363098	-0.1930613	23.1299214363098	-0.1749741
23.2119424343109	-0.1902835	23.2119424343109	-0.1745176
23.293963432312	-0.1906277	23.293963432312	-0.172397
23.3759844303131	-0.1910667	23.3759844303131	-0.1688953
23.4580054283142	-0.1894776	23.4580054283142	-0.1702702
23.5400264263153	-0.1863894	23.5400264263153	-0.1693221
23.6220474243164	-0.1887198	23.6220474243164	-0.1664972
23.7040684223175	-0.1879035	23.7040684223175	-0.1650887
23.7860894203186	-0.1848204	23.7860894203186	-0.1649173
23.8681104183197	-0.1853429	23.8681104183197	-0.1628302
23.9501314163208	-0.1862807	23.9501314163208	-0.1594813
24.0321524143219	-0.1845	24.0321524143219	-0.1598521
24.114173412323	-0.1811202	24.114173412323	-0.159983
24.1961944103241	-0.1803024	24.1961944103241	-0.1586855
24.2782154083252	-0.1790196	24.2782154083252	-0.1572929
24.3602364063263	-0.1767386	24.3602364063263	-0.1589764
24.4422574043274	-0.171754	24.4422574043274	-0.1584697
24.5242784023285	-0.1706074	24.5242784023285	-0.1573405
24.6062994003296	-0.1678924	24.6062994003296	-0.1578254
24.6883203983307	-0.1629792	24.6883203983307	-0.1581525
24.7703413963318	-0.1594395	24.7703413963318	-0.1579469
24.8523623943329	-0.1562157	24.8523623943329	-0.1542318
24.934383392334	-0.153865	24.934383392334	-0.1546141
25.0164043903351	-0.1483204	25.0164043903351	-0.1530065
