Rt I-76 PA WB L1run220171111_0827_Rt 76 WB Begin_Profile_ODS1 (Profile 1 (Gocator2342)) - Distance (ft)	Rt I-76 PA WB L1run220171111_0827_Rt 76 WB Begin_Profile_ODS1 (Profile 1 (Gocator2342))_Full	Rt I-76 PA WB L1run220171111_0827_Rt 76 WB Begin_Profile_ODS2 (Profile 2 (Gocator2342)) - Distance (ft)	Rt I-76 PA WB L1run220171111_0827_Rt 76 WB Begin_Profile_ODS2 (Profile 2 (Gocator2342))_Full
8.36613726615906	0.1476519	8.36613726615906	0.01398657
8.44815826416016	0.1482686	8.44815826416016	0.01554484
8.53017926216125	0.1555361	8.53017926216125	0.01733823
8.61220026016235	0.1525826	8.61220026016235	0.02056853
8.69422125816345	0.1528744	8.69422125816345	0.02380904
8.77624225616455	0.1518548	8.77624225616455	0.02903789
8.85826325416565	0.1526977	8.85826325416565	0.03472733
8.94028425216675	0.1497285	8.94028425216675	0.0439257
9.02230525016785	0.1500026	9.02230525016785	0.05189308
9.10432624816895	0.1514813	9.10432624816895	0.05679811
9.18634724617004	0.1521618	9.18634724617004	0.06106114
9.26836824417114	0.1546153	9.26836824417114	0.06593727
9.35038924217224	0.1539226	9.35038924217224	0.06782512
9.43241024017334	0.1574463	9.43241024017334	0.07009692
9.51443123817444	0.1590123	9.51443123817444	0.0719706
9.59645223617554	0.1617124	9.59645223617554	0.07229779
9.67847323417664	0.1639082	9.67847323417664	0.07178984
9.76049423217773	0.1684933	9.76049423217773	0.06604594
9.84251523017883	0.1667163	9.84251523017883	0.06765537
9.92453622817993	0.1683964	9.92453622817993	0.06902494
10.006557226181	0.1722865	10.006557226181	0.07084136
10.0885782241821	0.1756648	10.0885782241821	0.072128
10.1705992221832	0.1790177	10.1705992221832	0.07408465
10.2526202201843	0.1823126	10.2526202201843	0.06944172
10.3346412181854	0.1851815	10.3346412181854	0.07010924
10.4166622161865	0.1816823	10.4166622161865	0.07195412
10.4986832141876	0.1829907	10.4986832141876	0.07379
10.5807042121887	0.1845061	10.5807042121887	0.07511898
10.6627252101898	0.1866558	10.6627252101898	0.07742701
10.7447462081909	0.1904052	10.7447462081909	0.07982335
10.826767206192	0.1936828	10.826767206192	0.07818772
10.9087882041931	0.1921337	10.9087882041931	0.07896339
10.9908092021942	0.1941829	10.9908092021942	0.08130938
11.0728302001953	0.1956418	11.0728302001953	0.08314472
11.1548511981964	0.1983933	11.1548511981964	0.08697971
11.2368721961975	0.2011688	11.2368721961975	0.08889833
11.3188931941986	0.2049259	11.3188931941986	0.08673343
11.4009141921997	0.2019927	11.4009141921997	0.0910314
11.4829351902008	0.2038862	11.4829351902008	0.0959234
11.5649561882019	0.2058838	11.5649561882019	0.09829256
11.646977186203	0.2087046	11.646977186203	0.1016504
11.7289981842041	0.211456	11.7289981842041	0.1040475
11.8110191822052	0.2157271	11.8110191822052	0.1014169
11.8930401802063	0.2123635	11.8930401802063	0.1037746
11.9750611782074	0.2141929	11.9750611782074	0.1051563
12.0570821762085	0.2172079	12.0570821762085	0.1080281
12.1391031742096	0.2196996	12.1391031742096	0.1129169
12.2211241722107	0.2210402	12.2211241722107	0.110802
12.3031451702118	0.2236791	12.3031451702118	0.1126969
12.3851661682129	0.2211725	12.3851661682129	0.1180927
12.467187166214	0.2232733	12.467187166214	0.1219862
12.5492081642151	0.2243089	12.5492081642151	0.1243869
12.6312291622162	0.2270375	12.6312291622162	0.1267767
12.7132501602173	0.2289146	12.7132501602173	0.123679
12.7952711582184	0.2253257	12.7952711582184	0.125108
12.8772921562195	0.2273494	12.8772921562195	0.1290172
12.9593131542206	0.2294143	12.9593131542206	0.1309281
13.0413341522217	0.2317588	13.0413341522217	0.1338562
13.1233551502228	0.2346957	13.1233551502228	0.1372695
13.2053761482239	0.2364684	13.2053761482239	0.1386996
13.287397146225	0.2339387	13.287397146225	0.1431385
13.3694181442261	0.2355242	13.3694181442261	0.1460654
13.4514391422272	0.2385033	13.4514391422272	0.1489986
13.5334601402283	0.2410697	13.5334601402283	0.1504466
13.6154811382294	0.242445	13.6154811382294	0.1523814
13.6975021362305	0.2451929	13.6975021362305	0.1488307
13.7795231342316	0.2413457	13.7795231342316	0.1507889
13.8615441322327	0.2423059	13.8615441322327	0.1537453
13.9435651302338	0.2449402	13.9435651302338	0.1562025
14.0255861282349	0.2458835	14.0255861282349	0.1591716
14.107607126236	0.2491837	14.107607126236	0.1571435
14.1896281242371	0.2520064	14.1896281242371	0.1595983
14.2716491222382	0.2509484	14.2716491222382	0.1615786
14.3536701202393	0.2546028	14.3536701202393	0.1635576
14.4356911182404	0.2578484	14.4356911182404	0.1660313
14.5177121162415	0.2597485	14.5177121162415	0.168061
14.5997331142426	0.2629697	14.5997331142426	0.1655475
14.6817541122437	0.2611925	14.6817541122437	0.1684801
14.7637751102448	0.2619015	14.7637751102448	0.1709993
14.8457961082458	0.2634222	14.8457961082458	0.173504
14.9278171062469	0.265459	14.9278171062469	0.175498
15.009838104248	0.2669075	15.009838104248	0.1775974
15.0918591022491	0.2696446	15.0918591022491	0.1741751
15.1738801002502	0.2678391	15.1738801002502	0.1735892
15.2559010982513	0.2690864	15.2559010982513	0.174604
15.3379220962524	0.2697568	15.3379220962524	0.1751862
15.4199430942535	0.2711701	15.4199430942535	0.1742257
15.5019640922546	0.2731358	15.5019640922546	0.1738185
15.5839850902557	0.2751389	15.5839850902557	0.1713095
15.6660060882568	0.2713536	15.6660060882568	0.1727606
15.7480270862579	0.2722919	15.7480270862579	0.1728388
15.830048084259	0.274103	15.830048084259	0.1752159
15.9120690822601	0.2749766	15.9120690822601	0.177544
15.9940900802612	0.2778275	15.9940900802612	0.1742282
16.0761110782623	0.2752183	16.0761110782623	0.1740255
16.1581320762634	0.2764648	16.1581320762634	0.1750725
16.2401530742645	0.2807053	16.2401530742645	0.1774496
16.3221740722656	0.2824845	16.3221740722656	0.181935
16.4041950702667	0.2852587	16.4041950702667	0.1849372
16.4862160682678	0.2884383	16.4862160682678	0.1826466
16.5682370662689	0.2861771	16.5682370662689	0.1833909
16.65025806427	0.2888761	16.65025806427	0.1849884
16.7322790622711	0.293213	16.7322790622711	0.1874352
16.8143000602722	0.2967271	16.8143000602722	0.1898711
16.8963210582733	0.30046	16.8963210582733	0.1884677
16.9783420562744	0.2979985	16.9783420562744	0.1915301
17.0603630542755	0.2994995	17.0603630542755	0.1949021
17.1423840522766	0.3041453	17.1423840522766	0.1966763
17.2244050502777	0.3080276	17.2244050502777	0.1976708
17.3064260482788	0.310677	17.3064260482788	0.1999553
17.3884470462799	0.3133943	17.3884470462799	0.1991634
17.470468044281	0.3112008	17.470468044281	0.20175
17.5524890422821	0.3138513	17.5524890422821	0.2041827
17.6345100402832	0.3162111	17.6345100402832	0.2061487
17.7165310382843	0.3171948	17.7165310382843	0.2083421
17.7985520362854	0.3187385	17.7985520362854	0.2062766
17.8805730342865	0.3171338	17.8805730342865	0.2109581
17.9625940322876	0.3182729	17.9625940322876	0.2140668
18.0446150302887	0.3219158	18.0446150302887	0.2193011
18.1266360282898	0.3252375	18.1266360282898	0.2223922
18.2086570262909	0.3279959	18.2086570262909	0.2265541
18.290678024292	0.3299809	18.290678024292	0.2269016
18.3726990222931	0.3275187	18.3726990222931	0.2287412
18.4547200202942	0.3280863	18.4547200202942	0.2313348
18.5367410182953	0.3296717	18.5367410182953	0.2325594
18.6187620162964	0.3310673	18.6187620162964	0.2337482
18.7007830142975	0.3325326	18.7007830142975	0.2313626
18.7828040122986	0.3272234	18.7828040122986	0.2312643
18.8648250102997	0.3276352	18.8648250102997	0.2338979
18.9468460083008	0.3298296	18.9468460083008	0.2362632
19.0288670063019	0.3308177	19.0288670063019	0.2382036
19.110888004303	0.3319766	19.110888004303	0.2408103
19.1929090023041	0.3334913	19.1929090023041	0.2353009
19.2749300003052	0.3300646	19.2749300003052	0.2390544
19.3569509983063	0.3291259	19.3569509983063	0.2401742
19.4389719963074	0.3297559	19.4389719963074	0.2408214
19.5209929943085	0.3311405	19.5209929943085	0.2431896
19.6030139923096	0.3335847	19.6030139923096	0.2453715
19.6850349903107	0.3305879	19.6850349903107	0.2429891
19.7670559883118	0.3309108	19.7670559883118	0.2416673
19.8490769863129	0.3340349	19.8490769863129	0.2436382
19.931097984314	0.3356742	19.931097984314	0.2469106
20.0131189823151	0.3420931	20.0131189823151	0.2502084
20.0951399803162	0.3412591	20.0951399803162	0.2541993
20.1771609783173	0.3413053	20.1771609783173	0.2550282
20.2591819763184	0.3421974	20.2591819763184	0.2570402
20.3412029743195	0.3433633	20.3412029743195	0.2622231
20.4232239723206	0.3475785	20.4232239723206	0.2658942
20.5052449703217	0.350309	20.5052449703217	0.2711988
20.5872659683228	0.3543704	20.5872659683228	0.2746311
20.6692869663239	0.354162	20.6692869663239	0.278829
20.751307964325	0.3539717	20.751307964325	0.2850955
20.8333289623261	0.3571891	20.8333289623261	0.2912256
20.9153499603271	0.3592403	20.9153499603271	0.2979441
20.9973709583282	0.3611897	20.9973709583282	0.3067468
21.0793919563293	0.3654483	21.0793919563293	0.3100321
21.1614129543304	0.3652064	21.1614129543304	0.3149776
21.2434339523315	0.3660031	21.2434339523315	0.3189225
21.3254549503326	0.3691852	21.3254549503326	0.3200336
21.4074759483337	0.3715712	21.4074759483337	0.3244146
21.4894969463348	0.3742235	21.4894969463348	0.3274935
21.5715179443359	0.377762	21.5715179443359	0.3249992
21.653538942337	0.3786656	21.653538942337	0.3182015
21.7355599403381	0.3792269	21.7355599403381	0.3162868
21.8175809383392	0.3849795	21.8175809383392	0.3150035
21.8996019363403	0.3909454	21.8996019363403	0.3127667
21.9816229343414	0.3954688	21.9816229343414	0.3097517
22.0636439323425	0.3999515	22.0636439323425	0.303469
22.1456649303436	0.397826	22.1456649303436	0.2988627
22.2276859283447	0.3943869	22.2276859283447	0.2983612
22.3097069263458	0.3963639	22.3097069263458	0.296788
22.3917279243469	0.3971382	22.3917279243469	0.2959932
22.473748922348	0.3967404	22.473748922348	0.2961295
22.5557699203491	0.3965934	22.5557699203491	0.2928116
22.6377909183502	0.3930213	22.6377909183502	0.2880858
22.7198119163513	0.3896957	22.7198119163513	0.29058
22.8018329143524	0.3915612	22.8018329143524	0.2919302
22.8838539123535	0.392535	22.8838539123535	0.2921897
22.9658749103546	0.3930157	22.9658749103546	0.2942388
23.0478959083557	0.3934764	23.0478959083557	0.2940414
23.1299169063568	0.3898483	23.1299169063568	0.2923468
23.2119379043579	0.3867681	23.2119379043579	0.2949005
23.293958902359	0.388404	23.293958902359	0.2969206
23.3759799003601	0.3888239	23.3759799003601	0.29839
23.4580008983612	0.3886554	23.4580008983612	0.299856
23.5400218963623	0.3883389	23.5400218963623	0.298774
23.6220428943634	0.3865831	23.6220428943634	0.2959487
23.7040638923645	0.3838894	23.7040638923645	0.2975641
23.7860848903656	0.3867359	23.7860848903656	0.2995082
23.8681058883667	0.388502	23.8681058883667	0.3026068
23.9501268863678	0.3884857	23.9501268863678	0.3066388
24.0321478843689	0.3890482	24.0321478843689	0.3070911
24.11416888237	0.3884995	24.11416888237	0.3046939
24.1961898803711	0.388194	24.1961898803711	0.3061691
24.2782108783722	0.3894382	24.2782108783722	0.3065803
24.3602318763733	0.3894474	24.3602318763733	0.3074
24.4422528743744	0.3902567	24.4422528743744	0.3075926
24.5242738723755	0.3926159	24.5242738723755	0.3070263
24.6062948703766	0.3925576	24.6062948703766	0.3046958
24.6883158683777	0.3912506	24.6883158683777	0.3071837
24.7703368663788	0.3930499	24.7703368663788	0.3083408
24.8523578643799	0.3928015	24.8523578643799	0.3084759
24.934378862381	0.3932121	24.934378862381	0.3098206
25.0163998603821	0.3927462	25.0163998603821	0.3095387
25.0984208583832	0.391789	25.0984208583832	0.3071682
25.1804418563843	0.3944588	25.1804418563843	0.3095362
25.2624628543854	0.3953062	25.2624628543854	0.3111798
25.3444838523865	0.3969671	25.3444838523865	0.3126619
25.4265048503876	0.3988352	25.4265048503876	0.3144895
25.5085258483887	0.3999318	25.5085258483887	0.3152801
25.5905468463898	0.3999058	25.5905468463898	0.3129845
25.6725678443909	0.4029347	25.6725678443909	0.3138765
25.754588842392	0.4051197	25.754588842392	0.3137484
25.8366098403931	0.406314	25.8366098403931	0.314231
25.9186308383942	0.4087492	25.9186308383942	0.3144355
26.0006518363953	0.4081697	26.0006518363953	0.3139192
26.0826728343964	0.4053019	26.0826728343964	0.3116348
26.1646938323975	0.4064807	26.1646938323975	0.3146325
26.2467148303986	0.4067314	26.2467148303986	0.3164024
26.3287358283997	0.4067809	26.3287358283997	0.3176329
26.4107568264008	0.4078728	26.4107568264008	0.3176163
26.4927778244019	0.4066195	26.4927778244019	0.3169209
26.574798822403	0.4065171	26.574798822403	0.3191786
26.6568198204041	0.4107037	26.6568198204041	0.3201436
26.7388408184052	0.4130071	26.7388408184052	0.3180854
26.8208618164063	0.4154012	26.8208618164063	0.3178452
26.9028828144073	0.4173711	26.9028828144073	0.3177598
26.9849038124084	0.4155899	26.9849038124084	0.3171998
27.0669248104095	0.4144179	27.0669248104095	0.3216835
27.1489458084106	0.4179145	27.1489458084106	0.3194362
27.2309668064117	0.4207027	27.2309668064117	0.3232474
27.3129878044128	0.4228397	27.3129878044128	0.3255638
27.3950088024139	0.4244608	27.3950088024139	0.3261066
27.477029800415	0.4222832	27.477029800415	0.3243303
27.5590507984161	0.4190971	27.5590507984161	0.3279734
27.6410717964172	0.4211307	27.6410717964172	0.3309705
27.7230927944183	0.4229135	27.7230927944183	0.3335657
27.8051137924194	0.4268835	27.8051137924194	0.3368463
27.8871347904205	0.4255937	27.8871347904205	0.3385939
27.9691557884216	0.4241654	27.9691557884216	0.3388388
28.0511767864227	0.4286456	28.0511767864227	0.3429029
28.1331977844238	0.4308189	28.1331977844238	0.3453082
28.2152187824249	0.4319862	28.2152187824249	0.3484026
28.297239780426	0.4335951	28.297239780426	0.3487813
28.3792607784271	0.4319546	28.3792607784271	0.3476343
28.4612817764282	0.4287449	28.4612817764282	0.3512201
28.5433027744293	0.4299708	28.5433027744293	0.3542992
28.6253237724304	0.4308029	28.6253237724304	0.3565948
28.7073447704315	0.4326278	28.7073447704315	0.3586259
28.7893657684326	0.4351405	28.7893657684326	0.3575157
28.8713867664337	0.4354435	28.8713867664337	0.3546488
28.9534077644348	0.436087	28.9534077644348	0.3563372
29.0354287624359	0.4395736	29.0354287624359	0.3574079
29.117449760437	0.4429452	29.117449760437	0.3584276
29.1994707584381	0.4474567	29.1994707584381	0.3586712
29.2814917564392	0.4501728	29.2814917564392	0.3565708
29.3635127544403	0.4524054	29.3635127544403	0.3526793
29.4455337524414	0.4565029	29.4455337524414	0.3539819
29.5275547504425	0.4590546	29.5275547504425	0.3555883
29.6095757484436	0.4621512	29.6095757484436	0.3590206
29.6915967464447	0.4657449	29.6915967464447	0.3581825
29.7736177444458	0.4664975	29.7736177444458	0.3552559
29.8556387424469	0.4687391	29.8556387424469	0.3567109
29.937659740448	0.4733872	29.937659740448	0.3573518
30.0196807384491	0.4766651	30.0196807384491	0.3579015
30.1017017364502	0.4806538	30.1017017364502	0.3597277
30.1837227344513	0.4809737	30.1837227344513	0.3586339
30.2657437324524	0.4810427	30.2657437324524	0.355648
30.3477647304535	0.4834303	30.3477647304535	0.3565954
30.4297857284546	0.4844532	30.4297857284546	0.3565264
30.5118067264557	0.4864422	30.5118067264557	0.3560458
30.5938277244568	0.4885182	30.5938277244568	0.3568071
30.6758487224579	0.485094	30.6758487224579	0.3552397
30.757869720459	0.4823264	30.757869720459	0.3544736
30.8398907184601	0.4824703	30.8398907184601	0.3590354
30.9219117164612	0.481854	30.9219117164612	0.3614807
31.0039327144623	0.4822228	31.0039327144623	0.3640085
31.0859537124634	0.483819	31.0859537124634	0.3632329
31.1679747104645	0.4813094	31.1679747104645	0.3616316
31.2499957084656	0.4792657	31.2499957084656	0.3635994
31.3320167064667	0.4806334	31.3320167064667	0.3643564
31.4140377044678	0.4805887	31.4140377044678	0.3656784
31.4960587024689	0.481386	31.4960587024689	0.3671706
31.57807970047	0.478249	31.57807970047	0.3634728
31.6601006984711	0.4762113	31.6601006984711	0.3590213
31.7421216964722	0.4773427	31.7421216964722	0.357885
31.8241426944733	0.4787746	31.8241426944733	0.3581948
31.9061636924744	0.4808064	31.9061636924744	0.3598268
31.9881846904755	0.4844207	31.9881846904755	0.3564424
32.0702056884766	0.4825215	32.0702056884766	0.3550818
32.1522266864777	0.4823149	32.1522266864777	0.3571206
32.2342476844788	0.4849362	32.2342476844788	0.3591275
32.3162686824799	0.4870818	32.3162686824799	0.3618712
32.398289680481	0.4890128	32.398289680481	0.3657981
32.4803106784821	0.4919026	32.4803106784821	0.3669654
32.5623316764832	0.4902363	32.5623316764832	0.3724461
32.6443526744843	0.4894063	32.6443526744843	0.3774089
32.7263736724854	0.4908851	32.7263736724854	0.3845355
32.8083946704865	0.4935114	32.8083946704865	0.3933628
32.8904156684875	0.4973215	32.8904156684875	0.4007721
32.9724366664886	0.4968486	32.9724366664886	0.4034785
33.0544576644897	0.4989802	33.0544576644897	0.4083065
33.1364786624908	0.5038198	33.1364786624908	0.4157735
33.2184996604919	0.5100379	33.2184996604919	0.4208686
33.300520658493	0.515218	33.300520658493	0.4253712
33.3825416564941	0.5216851	33.3825416564941	0.4243045
33.4645626544952	0.5248461	33.4645626544952	0.4227973
33.5465836524963	0.5306197	33.5465836524963	0.4235945
33.6286046504974	0.5385675	33.6286046504974	0.4246458
33.7106256484985	0.5422689	33.7106256484985	0.4266455
33.7926466464996	0.5462996	33.7926466464996	0.4262384
33.8746676445007	0.5520846	33.8746676445007	0.4203854
33.9566886425018	0.5494035	33.9566886425018	0.4176185
34.0387096405029	0.5492428	34.0387096405029	0.4167762
34.120730638504	0.5501531	34.120730638504	0.4157415
34.2027516365051	0.5522813	34.2027516365051	0.4132019
34.2847726345062	0.5553969	34.2847726345062	0.411864
34.3667936325073	0.551778	34.3667936325073	0.4056849
34.4488146305084	0.5500195	34.4488146305084	0.40176
34.5308356285095	0.5504076	34.5308356285095	0.4014079
34.6128566265106	0.5519107	34.6128566265106	0.4020632
34.6948776245117	0.5515912	34.6948776245117	0.4024957
34.7768986225128	0.5523463	34.7768986225128	0.4003494
34.8589196205139	0.5486274	34.8589196205139	0.400952
34.940940618515	0.5497617	34.940940618515	0.4019745
35.0229616165161	0.5520529	35.0229616165161	0.4040084
35.1049826145172	0.554988	35.1049826145172	0.4063002
35.1870036125183	0.556219	35.1870036125183	0.4093537
35.2690246105194	0.5575653	35.2690246105194	0.4063646
35.3510456085205	0.5520436	35.3510456085205	0.4067004
35.4330666065216	0.5588335	35.4330666065216	0.4070212
35.5150876045227	0.5575598	35.5150876045227	0.4080137
35.5971086025238	0.5597014	35.5971086025238	0.4094396
35.6791296005249	0.5617353	35.6791296005249	0.4108124
35.761150598526	0.5643539	35.761150598526	0.4083267
35.8431715965271	0.5628992	35.8431715965271	0.4097934
35.9251925945282	0.5631924	35.9251925945282	0.4126912
36.0072135925293	0.5656783	36.0072135925293	0.4172854
36.0892345905304	0.5682378	36.0892345905304	0.4219661
36.1712555885315	0.5707449	36.1712555885315	0.4243261
36.2532765865326	0.5728354	36.2532765865326	0.4205138
36.3352975845337	0.5704558	36.3352975845337	0.4205679
36.4173185825348	0.5726376	36.4173185825348	0.4217458
36.4993395805359	0.57644	36.4993395805359	0.4221877
36.581360578537	0.579019	36.581360578537	0.4228837
36.6633815765381	0.582427	36.6633815765381	0.4247703
36.7454025745392	0.5851991	36.7454025745392	0.4210663
36.8274235725403	0.5819997	36.8274235725403	0.4207442
36.9094445705414	0.5828124	36.9094445705414	0.4218702
36.9914655685425	0.5854058	36.9914655685425	0.4222583
37.0734865665436	0.5888606	37.0734865665436	0.4236558
37.1555075645447	0.5925131	37.1555075645447	0.4249411
37.2375285625458	0.5947266	37.2375285625458	0.4277968
37.3195495605469	0.5915257	37.3195495605469	0.4245545
37.401570558548	0.5919152	37.401570558548	0.4254362
37.4835915565491	0.5949208	37.4835915565491	0.4257213
37.5656125545502	0.5985667	37.5656125545502	0.4263404
37.6476335525513	0.6012962	37.6476335525513	0.4286728
37.7296545505524	0.6042271	37.7296545505524	0.425882
37.8116755485535	0.6078058	37.8116755485535	0.4264236
37.8936965465546	0.6060504	37.8936965465546	0.4266126
37.9757175445557	0.6090835	37.9757175445557	0.4270156
38.0577385425568	0.6116371	38.0577385425568	0.4278213
38.1397595405579	0.6124024	38.1397595405579	0.4301591
38.221780538559	0.6128196	38.221780538559	0.4269159
38.3038015365601	0.6149545	38.3038015365601	0.4277509
38.3858225345612	0.6098932	38.3858225345612	0.430366
38.4678435325623	0.6106235	38.4678435325623	0.4323978
38.5498645305634	0.6129819	38.5498645305634	0.4344855
38.6318855285645	0.61508	38.6318855285645	0.4359136
38.7139065265656	0.617677	38.7139065265656	0.4383359
38.7959275245667	0.6195617	38.7959275245667	0.4350055
